ÁREA,EQUIPAMENTO,SISTEMA,SEÇÃO,DATA INSPEÇÃO,ESPESSURA MÍNIMA,CRITICIDADE DO DANO,DANO NA CORREIA,OBSERVAÇÕES
DESCARREGAMENTO,TR-313K-78,TRANSPORTADOR,1,2019-09-02 00:00:00,0,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,CORREIA EM FINAL DE VIDA ÚTIL COM PONTOS EXPONDO CARCAÇA TÊXTIL.CORREIA NA LONA EM VÁRIOS PONTOS.
DESCARREGAMENTO,TR-313K-82,TRANSPORTADOR,1,2019-09-02 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,RETORNO,10M A FRENTE DA E-3.CABOS EXPOSTOS.
EMBARQUE,TR-315K-15,TRANSPORTADOR,1,2019-09-02 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,CORREIA COM BORDA ESQUERDA AVARIADA
EMBARQUE,TR-315K-34,TRANSPORTADOR,1,2019-09-02 00:00:00,10,---,SEM DANO,CORTE NO CENTRO DA CORREIA PELA CARGA
EMBARQUE,AM-3000KP-01,AMOSTRADOR,1,2019-09-01 00:00:00,4,---,SEM DANO,MEDIDAS TIRADAS CONFORME PLANO DE INSPEÇÃO
EMBARQUE,CN-326K-03,REDLEY,1,2019-09-01 00:00:00,5,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,CN-326K-04,LANÇA,1,2019-09-01 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,MEDIDAS TIRADAS A CONFORME PLANO DE MEDIÇÃO. CORREIA COM AVARIA PELO RETORNO
EMBARQUE,CN-326K-04,REDLEY,1,2019-09-01 00:00:00,5,---,SEM DANO,MEDIDAS TIRADAS CONFORME O PLANO DE MEDIÇÃO
DESCARREGAMENTO,TR-311K-01,TRANSPORTADOR,1,2019-09-01 00:00:00,11,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,CORREIA COM DESGASTE POR CONTA DE ACUMULO DE MATERIAL.BORDAS AVARIADAS POR CONTA DE DESALINHAMENTO
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2019-09-01 00:00:00,13,---,SEM DANO,CORREIA NOVA.
DESCARREGAMENTO,TR-311K-06,TRANSPORTADOR,1,2019-09-01 00:00:00,6,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CONFORME PRO FOI REALIZADO A MEDIÇÃO DE 10 METROS APÓS A EMENDA.TRICA NA CARCAÇA DA CORREIA E DESGASTE NO SEU RETORNO. VARIOS PONTOS DE BORDA AVARIADA.
DESCARREGAMENTO,TR-313K-10,TRANSPORTADOR,1,2019-09-01 00:00:00,10,---,SEM DANO,CORREIA NOVA
EMBARQUE,TR-313K-88,TRANSPORTADOR,1,2019-09-01 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,BORDAS AVARIADAS
EMBARQUE,TR-314K-29,TRANSPORTADOR,1,2019-09-01 00:00:00,1,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-314K-30,TRANSPORTADOR,1,2019-09-01 00:00:00,1,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-315K-33,TRANSPORTADOR,1,2019-09-01 00:00:00,4,---,SEM DANO,CORREIA COM DESGASTANDO DEVIDO ACUMULO DE MATERIAL PROXIMO DO TAMBOR 08
EMBARQUE,TR-315K-39,TRANSPORTADOR,1,2019-09-01 00:00:00,0,---,SEM DANO,"CORREIA APRESENTA EXPOSIÇÃO DE LONA DE AMORTECIMENTO ""BRACK"""
EMBARQUE,TR-315K-40,TRANSPORTADOR,1,2019-09-01 00:00:00,5,---,SEM DANO,MEDIDAS TIRADAS CONFORME PLANO DE MEDIÇÃO
EMBARQUE,TR-326K-02,TRANSPORTADOR,1,2019-09-01 00:00:00,8,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,AVARIA NO CENTRO DA CORREIA COM CABOS EXPOSTOS
EMBARQUE,TR-326K-03,TRANSPORTADOR,1,2019-09-01 00:00:00,0,---,SEM DANO,"CORREIA APRESENTA EXPOSIÇÃO DE LONA DE AMORTECIMENTO ""BRACK"""
EMBARQUE,TR-326K-05,TRANSPORTADOR,1,2019-09-01 00:00:00,7,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-326K-06,TRANSPORTADOR,1,2019-09-01 00:00:00,9,---,SEM DANO,MEDIDAS TIRADAS CONFORME PLANO DE MEDIÇÃO
EMBARQUE,TR-326K-11,REDLEY,1,2019-09-01 00:00:00,4,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-326K-12,REDLEY,1,2019-09-01 00:00:00,4,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
DESCARREGAMENTO,TR-311K-07,TRANSPORTADOR,1,2019-08-31 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CORREIA TEM UMA AVARIA NO RETORNO NA REGIÃO DA EMENDA. AVARIA NA BORDA DA CORREIA POR CONTA DE DESALINHAMENTO.
DESCARREGAMENTO,TR-311K-10,TRANSPORTADOR,1,2019-08-29 00:00:00,10,---,SEM DANO,MEDIÇÃO RETIRADA A 10 METROS DA EMENDA.
PÁTIO,RP-313K-08,LANÇA,1,2019-08-28 00:00:00,9,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2019-08-28 00:00:00,0,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,"MEDIÇÃO 0,01 LADO DIREITO , AVARIA CAUSADA POR GUIA DE VEDAÇÃO.CORREIA FIM DE VIDA UTIL."
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2019-08-28 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,DESGASTE NA REGIAO DAS GUIAS DE AMBOS OS LADOS
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2019-08-28 00:00:00,5,---,SEM DANO,MEDIDAS RETIRADAS A 10 METROS DA EMENDA
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2019-08-28 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,MEDIDAS TIRADAS A 10 METROS DA EMENDA. EMENDA COM TRINCA.
DESCARREGAMENTO,TR-313K-23,TRANSPORTADOR,1,2019-08-28 00:00:00,1,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,"AVARIA NA REGIAO DAS GUIAS EM TODA A EXTENSAO DA CORREIA APARECENDO AS LONAS, CORREIA EM FIM DE VIDA UTIL."
PÁTIO,ER-313K-05,LANÇA,1,2019-08-27 00:00:00,0,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
PÁTIO,ER-313K-05,LANÇA,1,2019-08-27 00:00:00,0,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA. CORREIA NA LONA NA REGIÃO DA GUIA
PÁTIO,ER-313K-05,TRAYLLER,1,2019-08-27 00:00:00,12,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
DESCARREGAMENTO,TR-311K-04,TRANSPORTADOR,1,2019-08-27 00:00:00,6,---,SEM DANO,MEDIÇÃO RETIRADA A 10 METROS DA EMENDA.
DESCARREGAMENTO,TR-313K-04,TRANSPORTADOR,1,2019-08-27 00:00:00,4,---,SEM DANO,MEDIÇAO RETIRADA A 10 METROS DA EMENDA 02
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2019-08-27 00:00:00,4,---,SEM DANO,"CORREIA RANHURADA NO CENTRO, MEDIDAS RETIRADAS PROXIMO A EMENDA 2"
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2019-08-27 00:00:00,5,---,SEM DANO,"CORREIA RANHURADA NO CENTRO, MEDIDAS RETIRADAS A 10 METROS DA EMENDA 7"
DESCARREGAMENTO,TR-313K-56,TRANSPORTADOR,1,2019-08-27 00:00:00,8,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA.
DESCARREGAMENTO,TR-313K-57,TRANSPORTADOR,1,2019-08-27 00:00:00,9,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,AVARIA NA FOLGA COM LADO DIREITO SEM SENTIDO FLUXO. AVARIA CAUSADA POE ROLO.
DESCARREGAMENTO,TR-313K-59,TRANSPORTADOR,1,2019-08-27 00:00:00,11,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA.
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2019-08-27 00:00:00,14,---,SEM DANO,"CORREIA NOVA, PRIMEIRA MEDIÇÃO."
DESCARREGAMENTO,TR-313K-61,TRANSPORTADOR,1,2019-08-27 00:00:00,3,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,CORREIA COM PROBLEMA DE FABRICAÇÃO SOLTANDO A COBERTURA SUPERIOR E ENCONTRA-SE NA LONA NO TRECHO AVARIADO. COBERTURA SUPERIOR SOLTANDO.
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,1,2019-08-27 00:00:00,6,---,SEM DANO,CORREIA COM AVARIA NA EMENDA 3
EMBARQUE,TR-313K-85,TRANSPORTADOR,1,2019-08-27 00:00:00,11,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
PÁTIO,RP-313K-04,LANÇA,1,2019-08-26 00:00:00,11,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,MEDIDAS TIRADAS Á 10METROS DA EMENDA. CORREIA COM BORDA ESQUERDA AVARIADA
EMBARQUE,TR-313K-07,TRANSPORTADOR,1,2019-08-26 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,CORREIA APRESENTA TRINCA NA EMENDA NO SEGUNDO PASSO PELO RETORNO.
EMBARQUE,TR-313K-65,TRANSPORTADOR,1,2019-08-26 00:00:00,7,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-315K-24,TRANSPORTADOR,1,2019-08-26 00:00:00,13,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,MEDIDAS TIRADAS A 10 METROS DA EMENDA.CORREIA COM RANHURAS PELA CARGA OCASIONADA PELO RASPADOR
EMBARQUE,TR-315K-25,TRANSPORTADOR,1,2019-08-26 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,AVARIA NA BORDA DIREITA  OCASIONADA POR DESALINHAMENTO
EMBARQUE,CN-325K-02,INTERMEDIÁRIO,1,2019-08-25 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,BORDA AVARIADA DEVIDO DESALINHAMENTO.
EMBARQUE,CN-325K-02,LANÇA,1,2019-08-25 00:00:00,6,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,MARCA LONGITUDINAL EM CORREIA DEVIDO MATERIAL ACUMULADO EM CONTRA-VENTAMENTO DA LANÇA.PEQUENA AVARIA EM BORDA DE EMENDA.
EMBARQUE,CN-325K-03,INTERMEDIÁRIO,1,2019-08-25 00:00:00,4,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,EMENDA AVARIADA FECHAMENTO PELO RETORNO
EMBARQUE,CN-325K-03,LANÇA,1,2019-08-25 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,AVARIA EM EMENDA FECHAMENTO PELO RETORNO LESF
EMBARQUE,CN-325K-03,REDLEY,1,2019-08-25 00:00:00,2,---,SEM DANO,APARECIMENTO DE LONA EM PONTOS ZERADOS DEVIDO HISTÓRICO DE TRAVAMENTO DE ROLOS
EMBARQUE,TR-325K-08,TRANSPORTADOR,1,2019-08-25 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,EMENDA 2 COM ONDULAÇÃO N ABORDA EM AMBOS OS LADOS.
EMBARQUE,TR-325K-09,TRANSPORTADOR,1,2019-08-25 00:00:00,4,---,SEM DANO,TRINCA AO LONGO DE TODA CORREIA TRANSPORTADORA EM TRECHO ANTIGO
EMBARQUE,CN-325K-01,INTERMEDIÁRIO,1,2019-08-23 00:00:00,13,---,SEM DANO,"FOI REALIZADO A MEDIÇÃO CONFORME O PRO A MENOR MEDIDA É 13,47 MM. CORREIA NOVA."
EMBARQUE,CN-325K-01,LANÇA,1,2019-08-23 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,"FOI REALIZADO A MEDIÇÃO CONFORME O DESCRITO NA PRO E A MENOR MEDIDA É DE 4MM, BORDA COM AVARIA DEVIDO AO DESALINHAMENTO."
EMBARQUE,CN-325K-01,REDLEY,1,2019-08-23 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,"FOI REALIZADO A MEDIÇÃO CONFORME O PRO, A MENOR MEDIDA É 4,10MM. BORDA DA CORREIA COM AVARIA DEVIDO DESALINHAMENTO."
PÁTIO,RP-313K-03,LANÇA,1,2019-08-23 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,MEDIDAS TIRADAS A 10 METROS DA EMENDA. EMENDA COM CABOS ROMPIDOS
EMBARQUE,TR-314K-18,TRANSPORTADOR,1,2019-08-23 00:00:00,1,P2 - OPORTUNIDADE ATÉ 30 DIAS,AVARIA,"CORREIA APRESENTA LONA  EXPOSTA NO CENTRO, CORREIA AVARIADA."
EMBARQUE,TR-314K-19,TRANSPORTADOR,1,2019-08-23 00:00:00,6,---,SEM DANO,NÃO FOI POSSIVEL FAZER A MEDIÇÃO ATRAS DA EMENDA DEVIDO A MESMA ESTAVA POSICIONADA NA REGIÃO DO CABEÇA MOVEL
EMBARQUE,TR-314K-24,REDLEY,1,2019-08-23 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,CORREIA APRESENTA PERDA DE BORDA
EMBARQUE,TR-315K-17,TRANSPORTADOR,1,2019-08-23 00:00:00,7,---,SEM DANO,"MEDIÇÃO RETIRADA A 10 METROS EMENDA ""D"""
EMBARQUE,TR-315K-18,TRANSPORTADOR,1,2019-08-23 00:00:00,0,---,SEM DANO,"CORREIA APRESENTA EXPOSIÇÃO DA LONA DE AMORTECIMENTO ""BRACK"""
EMBARQUE,TR-315K-19,REDLEY,1,2019-08-23 00:00:00,3,---,SEM DANO,MEDIÇÃO RETIRADA PROXIMO DE EMENDA
EMBARQUE,TR-315K-20,REDLEY,1,2019-08-23 00:00:00,4,---,SEM DANO,"MEDUÇÃO FEITA FORA DOS 10 METROS ATRAS DA EMENDA, DEVIDO EMNENDA ENCONTRAVA-SE PELO RETORNO."
EMBARQUE,TR-315K-22,REDLEY,1,2019-08-23 00:00:00,4,---,SEM DANO,"MEDIÇÃO FEITA  FORA DOS 10 METROS DA EMENDA, A MESMA PAROU PELO RETORNO."
EMBARQUE,TR-315K-23,REDLEY,1,2019-08-23 00:00:00,4,---,SEM DANO,FEITA MEDIÇÃO ATRAS D EMENDA.
EMBARQUE,TR-325K-07,TRANSPORTADOR,1,2019-08-23 00:00:00,8,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,CORREIA APRESENTA NA BORDA VÁRIAS AVARIAS APÓS A EMENDA 1
EMBARQUE,TR-325K-10,REDLEY,1,2019-08-23 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,AVARIA NA BORDA DEVIDO DESALINHAMENTO
EMBARQUE,TR-325K-13,REDLEY,1,2019-08-23 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,APRESENTA VÁRIAS TRINCAS NA BORDA
PÁTIO,ER-313K-03,LANÇA,1,2019-08-22 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,DESGASTE DO LADO ESQUERDO 7 DO LADO DIREITO 7 DEVIDO ACUMULO DE MATERIAL NA MESA DE IMPACTO DA RODA DE CAÇAMBA E PEDRA NA GUIA DE MATERIAL. DESGASTE PREMATURO
PÁTIO,ER-313K-03,TRAYLLER,1,2019-08-22 00:00:00,6,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
DESCARREGAMENTO,TR-311K-09,TRANSPORTADOR,1,2019-08-22 00:00:00,3,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA.DESPRENDIMENTO DA PARTE INFERIOR. BORDAS AVARIADAS.
EMBARQUE,TR-313K-18,TRANSPORTADOR,1,2019-08-22 00:00:00,9,---,SEM DANO,CORREIA COM AVARIA LONGUITUDINAL NO CENTRO DA CORREIA
DESCARREGAMENTO,TR-313K-79,TRANSPORTADOR,1,2019-08-22 00:00:00,13,---,SEM DANO,CORREIA NOVA
EMBARQUE,TR-315K-16,TRANSPORTADOR,1,2019-08-22 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,AVAIA NO FECHAMENTO NA CARGA DA EMENDA
PÁTIO,RP-313K-02,LANÇA,1,2019-08-21 00:00:00,6,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,CORREIA APRESENTA TRINCA PELA CARGA NA REGIÃO DA EMENDA.CORREIA APRESENTA TRINCA PELA CARGA NA REGIÃO DA EMENDA.
PÁTIO,ER-313K-05,LANÇA,1,2019-08-20 00:00:00,0,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
PÁTIO,ER-313K-05,TRAYLLER,1,2019-08-20 00:00:00,12,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
PÁTIO,RP-313K-05,LANÇA,1,2019-08-20 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA. DESGASTE ACENTUADO NA REGIÃO DA GUIA.
PÁTIO,RP-313K-06,LANÇA,1,2019-08-20 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA. BORDA DA EMENDA EMENDA AVARIADA.
PÁTIO,RP-313K-07,LANÇA,1,2019-08-20 00:00:00,8,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
EMBARQUE,TR-313K-80,TRANSPORTADOR,1,2019-08-20 00:00:00,9,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
EMBARQUE,TR-313K-12,TRANSPORTADOR,1,2019-08-18 00:00:00,7,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
EMBARQUE,TR-314K-12,TRANSPORTADOR,1,2019-08-18 00:00:00,2,P2 - OPORTUNIDADE ATÉ 30 DIAS,AVARIA,CORREIA JÁ COM INICIO DE DOBRA NO CENTRO DEVIDO A MESMA ESTÁ COM DESGASTE ACENTUADO.
EMBARQUE,TR-314K-18,TRANSPORTADOR,1,2019-08-17 00:00:00,1,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,DESPRENDIMENTO DE COBERTURA NO CENTRO(LINGUA)
EMBARQUE,TR-325K-17,TRANSPORTADOR,1,2019-08-17 00:00:00,9,---,SEM DANO,TRECHO ANTIGO
EMBARQUE,TR-313K-80,TRANSPORTADOR,1,2019-08-16 00:00:00,9,---,SEM DANO,VCONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA
EMBARQUE,TR-314K-13,TRANSPORTADOR,1,2019-08-14 00:00:00,14,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,DESGASTE EM COBERTURA DE CARGA DEVIDO CHAPA DE GUIA INTERNA
DESCARREGAMENTO,TR-313K-01,TRANSPORTADOR,1,2019-08-13 00:00:00,7,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA.
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2019-08-13 00:00:00,7,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
DESCARREGAMENTO,TR-313K-14,TRANSPORTADOR,1,2019-08-13 00:00:00,3,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,AM-314K-06,AMOSTRADOR,1,2019-08-12 00:00:00,3,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,CORREIA COM DESALINHAMENTO CONSIDERÁVEL LDSF
EMBARQUE,CN-325K-02,REDLEY,1,2019-08-12 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,MEDIÇÃO REALIZADA PRÓXIMO A EMENDA. PERDA PARCIAL DA COBERTURA.
EMBARQUE,TR-313K-21,TRANSPORTADOR,1,2019-08-12 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,PERDA PARCIAL DE COBERTURA DE CARGA
EMBARQUE,TR-314K-16,TRANSPORTADOR,1,2019-08-12 00:00:00,1,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,DESGASTE ELEVADO DEVIDO GUIA DE MATERIAL MAL AJUSTADA
EMBARQUE,TR-315K-10,TRANSPORTADOR,1,2019-08-12 00:00:00,6,---,SEM DANO,MEDIDAS TIRADAS NO TRECHO DA CORREIA ST 2500
EMBARQUE,TR-315K-11,TRANSPORTADOR,1,2019-08-12 00:00:00,4,---,SEM DANO,CORREIA TROCADA EM MANUTENÇÃO PREVENTIVA REFERENTE A 05/2019
EMBARQUE,TR-325K-06,TRANSPORTADOR,1,2019-08-12 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,TRINCA EM BORDAS ENTRE E1/E2
EMBARQUE,TR-325K-15,REDLEY,1,2019-08-12 00:00:00,3,---,SEM DANO,CORREIA COM DESGASTE DEVIDO TRAVAMENTO DE ROLOS
DESCARREGAMENTO,TR-311K-03,TRANSPORTADOR,1,2019-08-10 00:00:00,12,---,SEM DANO,CORREIA NOVA
EMBARQUE,TR-314K-02,TRANSPORTADOR,1,2019-08-10 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,TRINCA NA BORDA NA LATERAL DA EMENDA
EMBARQUE,TR-315K-04,TRANSPORTADOR,1,2019-08-10 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,EMENDA 02 APRESENTA AVARIAS NA BORDA E TRINCA NO FECHAMENTO PELA CARGA E RETORNO.
EMBARQUE,TR-315K-05,TRANSPORTADOR,1,2019-08-10 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,TRINCA NA EMENDA 5 NA BORDA E PELO RETORNO
EMBARQUE,TR-315K-07,TRANSPORTADOR,1,2019-08-10 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,EMENDA 01 COM AVARIA PELO RETORNO E TRINCA TRANSVERSAL EM TODA A EXTENSÃO PELO RETORNO
EMBARQUE,TR-325K-16,TRANSPORTADOR,1,2019-08-10 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,CORREIA APRESENTA AVARIA COM RISCO POR RASPADOR DE TUNGSTENIO E FOI TROCADO POR P.U
EMBARQUE,AM-314K-08,AMOSTRADOR,1,2019-08-09 00:00:00,4,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,MEDIÇÃO FEITA NA FRENTE A EMENDA.
PÁTIO,RP-313K-08,LANÇA,1,2019-08-09 00:00:00,9,---,SEM DANO,CONFORME PRO: FOI REALIZADO A MEDIÇÃO 10 METROS APOS A EMENDA. DESGASTE ACENTUADO NA REGIÃO DA GUIA
DESCARREGAMENTO,TR-313K-78,TRANSPORTADOR,1,2019-08-09 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,MEDIÇÃO FEITA A 10 METROS DA EMENDA NOVA. EMENDA COM INFILTRAÇÃO NA COBERTURA INFERIOR.
EMBARQUE,TR-314K-20,TRANSPORTADOR,1,2019-08-09 00:00:00,2,---,SEM DANO,"MEDIDA FORA DOS 10 METROS DA EMENDA, EMEDNA ENCONTRAVA-SE NO RETORNO."
EMBARQUE,TR-314K-21,TRANSPORTADOR,1,2019-08-09 00:00:00,3,---,SEM DANO,"MEDIÇÃO FEITA FORA DOS 10 METRSO DA EMENDA, EMENDA FICOU POSICIONADAPELO RETORNO DA CORREIA PROXIMO AO SHUT."
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2019-08-06 00:00:00,11,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,MEDIDAS TIRADAS A 10 METROS DA EMENDA.BORDAS AVARIADAS E EMENDA COM BORDAS AVARIADAS.
DESCARREGAMENTO,TR-313K-84,TRANSPORTADOR,1,2019-08-06 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,"10M A FRENTE DA E-8,RANHURAS LONGITUDINAIS NA COB. SUPERIOR"
EMBARQUE,TR-325K-12,REDLEY,1,2019-08-03 00:00:00,6,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,TRINCA NO CENTRO DA CORREIA DEVIDO QUEDA DE MATERIAL QUE DESPRENDEU DOTR 325K-07.
PÁTIO,ER-313K-04,LANÇA,1,2019-08-02 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,RETORNO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
PÁTIO,ER-313K-04,TRAYLLER,1,2019-08-02 00:00:00,6,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2019-08-02 00:00:00,1,P3 - PREVENTIVA ATÉ 60 DIAS,RETORNO,CORREIA EM FIM DE VIDA ÚTIL.CORREIA COM MARCAS NO RETORNO E CARGA
EMBARQUE,TR-313K-89,TRANSPORTADOR,1,2019-08-02 00:00:00,6,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-315K-36,TRANSPORTADOR,1,2019-08-02 00:00:00,6,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-315K-38,TRANSPORTADOR,1,2019-08-02 00:00:00,9,---,SEM DANO,CORREIA COM AVARIA NO RETORNO (QUEIMADA DEVIDO ROLO QUE PEGUO FOGO)
EMBARQUE,TR-315K-38,TRANSPORTADOR,1,2019-08-02 00:00:00,9,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-326K-04,TRANSPORTADOR,1,2019-08-02 00:00:00,13,---,SEM DANO,MEDIÇÃO FEITA APÓS 10 METROS DA EMENDA
EMBARQUE,TR-313K-29,TRANSPORTADOR,1,2019-08-01 00:00:00,8,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA 01
EMBARQUE,TR-313K-94,REDLEY,1,2019-08-01 00:00:00,5,---,SEM DANO,MEDIDAS TIRADAS A 10 METROS DA EMENDA
EMBARQUE,TR-315K-15,TRANSPORTADOR,1,2019-08-01 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,DESGASTE PROXIMO A BORDA CAUSADA PELAS GUIAS
EMBARQUE,TR-315K-35,TRANSPORTADOR,1,2019-08-01 00:00:00,5,---,SEM DANO,CORREIA APRESENTANDO EM PONTOS ISOLADOS TRINCAS LONGITUDIAL. DESLOCAMENTO DE CABOS
